round,time,model_id,amount
1,2022-08-20 02:00:00+09:00,0,0.0
1,2022-08-20 02:00:00+09:00,1,0.0
1,2022-08-20 02:00:00+09:00,2,0.0
1,2022-08-20 02:00:00+09:00,3,0.0
1,2022-08-20 02:00:00+09:00,4,0.0
1,2022-08-20 03:00:00+09:00,0,0.0
1,2022-08-20 03:00:00+09:00,1,0.0
1,2022-08-20 03:00:00+09:00,2,0.0
1,2022-08-20 03:00:00+09:00,3,0.0
1,2022-08-20 03:00:00+09:00,4,0.0
1,2022-08-20 04:00:00+09:00,0,0.0
1,2022-08-20 04:00:00+09:00,1,0.0
1,2022-08-20 04:00:00+09:00,2,0.0
1,2022-08-20 04:00:00+09:00,3,0.0
1,2022-08-20 04:00:00+09:00,4,0.0
1,2022-08-20 05:00:00+09:00,0,0.0
1,2022-08-20 05:00:00+09:00,1,0.0
1,2022-08-20 05:00:00+09:00,2,0.0
1,2022-08-20 05:00:00+09:00,3,0.0
1,2022-08-20 05:00:00+09:00,4,0.0
1,2022-08-20 06:00:00+09:00,0,0.0
1,2022-08-20 06:00:00+09:00,1,0.0
1,2022-08-20 06:00:00+09:00,2,0.0
1,2022-08-20 06:00:00+09:00,3,0.0
1,2022-08-20 06:00:00+09:00,4,0.0
1,2022-08-20 07:00:00+09:00,0,1.77249
1,2022-08-20 07:00:00+09:00,1,3.91225
1,2022-08-20 07:00:00+09:00,2,0.166978
1,2022-08-20 07:00:00+09:00,3,3.49466
1,2022-08-20 07:00:00+09:00,4,14.3658
1,2022-08-20 08:00:00+09:00,0,6.51218
1,2022-08-20 08:00:00+09:00,1,7.61356
1,2022-08-20 08:00:00+09:00,2,4.52603
1,2022-08-20 08:00:00+09:00,3,6.34141
1,2022-08-20 08:00:00+09:00,4,20.0861
1,2022-08-20 09:00:00+09:00,0,14.6173
1,2022-08-20 09:00:00+09:00,1,8.61297
1,2022-08-20 09:00:00+09:00,2,7.51947
1,2022-08-20 09:00:00+09:00,3,5.64627
1,2022-08-20 09:00:00+09:00,4,21.3808
1,2022-08-20 10:00:00+09:00,0,23.4984
1,2022-08-20 10:00:00+09:00,1,3.29544
1,2022-08-20 10:00:00+09:00,2,9.57237
1,2022-08-20 10:00:00+09:00,3,5.63649
1,2022-08-20 10:00:00+09:00,4,27.6391
1,2022-08-20 11:00:00+09:00,0,32.5202
1,2022-08-20 11:00:00+09:00,1,27.6068
1,2022-08-20 11:00:00+09:00,2,37.0323
1,2022-08-20 11:00:00+09:00,3,16.6667
1,2022-08-20 11:00:00+09:00,4,25.5647
1,2022-08-20 12:00:00+09:00,0,37.5128
1,2022-08-20 12:00:00+09:00,1,40.0542
1,2022-08-20 12:00:00+09:00,2,50.0479
1,2022-08-20 12:00:00+09:00,3,45.8776
1,2022-08-20 12:00:00+09:00,4,29.641
1,2022-08-20 13:00:00+09:00,0,38.5231
1,2022-08-20 13:00:00+09:00,1,36.1447
1,2022-08-20 13:00:00+09:00,2,48.3561
1,2022-08-20 13:00:00+09:00,3,50.3055
1,2022-08-20 13:00:00+09:00,4,20.3447
1,2022-08-20 14:00:00+09:00,0,41.7091
1,2022-08-20 14:00:00+09:00,1,37.6749
1,2022-08-20 14:00:00+09:00,2,49.2808
1,2022-08-20 14:00:00+09:00,3,54.0885
1,2022-08-20 14:00:00+09:00,4,20.3213
1,2022-08-20 15:00:00+09:00,0,43.2759
1,2022-08-20 15:00:00+09:00,1,31.7716
1,2022-08-20 15:00:00+09:00,2,49.7778
1,2022-08-20 15:00:00+09:00,3,43.8392
1,2022-08-20 15:00:00+09:00,4,26.7612
1,2022-08-20 16:00:00+09:00,0,37.4609
1,2022-08-20 16:00:00+09:00,1,26.2391
1,2022-08-20 16:00:00+09:00,2,43.4418
1,2022-08-20 16:00:00+09:00,3,27.1982
1,2022-08-20 16:00:00+09:00,4,14.956
1,2022-08-20 17:00:00+09:00,0,30.2427
1,2022-08-20 17:00:00+09:00,1,22.5141
1,2022-08-20 17:00:00+09:00,2,31.0666
1,2022-08-20 17:00:00+09:00,3,17.9627
1,2022-08-20 17:00:00+09:00,4,13.8287
1,2022-08-20 18:00:00+09:00,0,16.2617
1,2022-08-20 18:00:00+09:00,1,14.2054
1,2022-08-20 18:00:00+09:00,2,18.1562
1,2022-08-20 18:00:00+09:00,3,11.5336
1,2022-08-20 18:00:00+09:00,4,5.12556
1,2022-08-20 19:00:00+09:00,0,3.8492
1,2022-08-20 19:00:00+09:00,1,4.28305
1,2022-08-20 19:00:00+09:00,2,5.868
1,2022-08-20 19:00:00+09:00,3,4.07118
1,2022-08-20 19:00:00+09:00,4,0.0
1,2022-08-20 20:00:00+09:00,0,0.0
1,2022-08-20 20:00:00+09:00,1,0.0
1,2022-08-20 20:00:00+09:00,2,0.0
1,2022-08-20 20:00:00+09:00,3,0.0
1,2022-08-20 20:00:00+09:00,4,0.0
1,2022-08-20 21:00:00+09:00,0,0.0
1,2022-08-20 21:00:00+09:00,1,0.0
1,2022-08-20 21:00:00+09:00,2,0.0
1,2022-08-20 21:00:00+09:00,3,0.0
1,2022-08-20 21:00:00+09:00,4,0.0
1,2022-08-20 22:00:00+09:00,0,0.0
1,2022-08-20 22:00:00+09:00,1,0.0
1,2022-08-20 22:00:00+09:00,2,0.0
1,2022-08-20 22:00:00+09:00,3,0.0
1,2022-08-20 22:00:00+09:00,4,0.0
1,2022-08-20 23:00:00+09:00,0,0.0
1,2022-08-20 23:00:00+09:00,1,0.0
1,2022-08-20 23:00:00+09:00,2,0.0
1,2022-08-20 23:00:00+09:00,3,0.0
1,2022-08-20 23:00:00+09:00,4,0.0
1,2022-08-21 00:00:00+09:00,0,0.0
1,2022-08-21 00:00:00+09:00,1,0.0
1,2022-08-21 00:00:00+09:00,2,0.0
1,2022-08-21 00:00:00+09:00,3,0.0
1,2022-08-21 00:00:00+09:00,4,0.0
1,2022-08-21 01:00:00+09:00,0,0.0
1,2022-08-21 01:00:00+09:00,1,0.0
1,2022-08-21 01:00:00+09:00,2,0.0
1,2022-08-21 01:00:00+09:00,3,0.0
1,2022-08-21 01:00:00+09:00,4,0.0
1,2022-08-21 02:00:00+09:00,0,0.0
1,2022-08-21 02:00:00+09:00,1,0.0
1,2022-08-21 02:00:00+09:00,2,0.0
1,2022-08-21 02:00:00+09:00,3,0.0
1,2022-08-21 02:00:00+09:00,4,0.0
1,2022-08-21 03:00:00+09:00,0,0.0
1,2022-08-21 03:00:00+09:00,1,0.0
1,2022-08-21 03:00:00+09:00,2,0.0
1,2022-08-21 03:00:00+09:00,3,0.0
1,2022-08-21 03:00:00+09:00,4,0.0
1,2022-08-21 04:00:00+09:00,0,0.0
1,2022-08-21 04:00:00+09:00,1,0.0
1,2022-08-21 04:00:00+09:00,2,0.0
1,2022-08-21 04:00:00+09:00,3,0.0
1,2022-08-21 04:00:00+09:00,4,0.0
1,2022-08-21 05:00:00+09:00,0,0.0
1,2022-08-21 05:00:00+09:00,1,0.0
1,2022-08-21 05:00:00+09:00,2,0.0
1,2022-08-21 05:00:00+09:00,3,0.0
1,2022-08-21 05:00:00+09:00,4,0.0
1,2022-08-21 06:00:00+09:00,0,0.0
1,2022-08-21 06:00:00+09:00,1,0.0
1,2022-08-21 06:00:00+09:00,2,0.0
1,2022-08-21 06:00:00+09:00,3,0.0
1,2022-08-21 06:00:00+09:00,4,0.0
1,2022-08-21 07:00:00+09:00,0,4.08646
1,2022-08-21 07:00:00+09:00,1,5.60876
1,2022-08-21 07:00:00+09:00,2,1.96733
1,2022-08-21 07:00:00+09:00,3,4.16798
1,2022-08-21 07:00:00+09:00,4,0.0
1,2022-08-21 08:00:00+09:00,0,15.6059
1,2022-08-21 08:00:00+09:00,1,16.3645
1,2022-08-21 08:00:00+09:00,2,11.3297
1,2022-08-21 08:00:00+09:00,3,13.9344
1,2022-08-21 08:00:00+09:00,4,5.6321
1,2022-08-21 09:00:00+09:00,0,30.9455
1,2022-08-21 09:00:00+09:00,1,28.3097
1,2022-08-21 09:00:00+09:00,2,27.3929
1,2022-08-21 09:00:00+09:00,3,30.3577
1,2022-08-21 09:00:00+09:00,4,16.6004
1,2022-08-21 10:00:00+09:00,0,47.7209
1,2022-08-21 10:00:00+09:00,1,46.0553
1,2022-08-21 10:00:00+09:00,2,48.1407
1,2022-08-21 10:00:00+09:00,3,40.3237
1,2022-08-21 10:00:00+09:00,4,31.844
1,2022-08-21 11:00:00+09:00,0,56.6695
1,2022-08-21 11:00:00+09:00,1,59.061
1,2022-08-21 11:00:00+09:00,2,58.4722
1,2022-08-21 11:00:00+09:00,3,54.0436
1,2022-08-21 11:00:00+09:00,4,53.1807
1,2022-08-21 12:00:00+09:00,0,61.0356
1,2022-08-21 12:00:00+09:00,1,65.8277
1,2022-08-21 12:00:00+09:00,2,65.9161
1,2022-08-21 12:00:00+09:00,3,67.4196
1,2022-08-21 12:00:00+09:00,4,68.7548
1,2022-08-21 13:00:00+09:00,0,60.7645
1,2022-08-21 13:00:00+09:00,1,65.5163
1,2022-08-21 13:00:00+09:00,2,67.3398
1,2022-08-21 13:00:00+09:00,3,68.9573
1,2022-08-21 13:00:00+09:00,4,59.3685
1,2022-08-21 14:00:00+09:00,0,63.2283
1,2022-08-21 14:00:00+09:00,1,63.8284
1,2022-08-21 14:00:00+09:00,2,63.97
1,2022-08-21 14:00:00+09:00,3,69.9409
1,2022-08-21 14:00:00+09:00,4,47.3963
1,2022-08-21 15:00:00+09:00,0,58.2138
1,2022-08-21 15:00:00+09:00,1,53.4537
1,2022-08-21 15:00:00+09:00,2,56.775
1,2022-08-21 15:00:00+09:00,3,64.2509
1,2022-08-21 15:00:00+09:00,4,44.8271
1,2022-08-21 16:00:00+09:00,0,46.69
1,2022-08-21 16:00:00+09:00,1,43.0995
1,2022-08-21 16:00:00+09:00,2,48.6746
1,2022-08-21 16:00:00+09:00,3,45.1263
1,2022-08-21 16:00:00+09:00,4,40.6353
1,2022-08-21 17:00:00+09:00,0,37.9269
1,2022-08-21 17:00:00+09:00,1,31.8061
1,2022-08-21 17:00:00+09:00,2,26.1883
1,2022-08-21 17:00:00+09:00,3,29.2138
1,2022-08-21 17:00:00+09:00,4,26.707
1,2022-08-21 18:00:00+09:00,0,20.1233
1,2022-08-21 18:00:00+09:00,1,15.99
1,2022-08-21 18:00:00+09:00,2,12.4377
1,2022-08-21 18:00:00+09:00,3,12.5379
1,2022-08-21 18:00:00+09:00,4,16.6432
1,2022-08-21 19:00:00+09:00,0,3.55509
1,2022-08-21 19:00:00+09:00,1,3.04336
1,2022-08-21 19:00:00+09:00,2,2.30972
1,2022-08-21 19:00:00+09:00,3,3.40303
1,2022-08-21 19:00:00+09:00,4,9.24726
1,2022-08-21 20:00:00+09:00,0,0.0
1,2022-08-21 20:00:00+09:00,1,0.0
1,2022-08-21 20:00:00+09:00,2,0.0
1,2022-08-21 20:00:00+09:00,3,0.0
1,2022-08-21 20:00:00+09:00,4,0.0
1,2022-08-21 21:00:00+09:00,0,0.0
1,2022-08-21 21:00:00+09:00,1,0.0
1,2022-08-21 21:00:00+09:00,2,0.0
1,2022-08-21 21:00:00+09:00,3,0.0
1,2022-08-21 21:00:00+09:00,4,0.0
1,2022-08-21 22:00:00+09:00,0,0.0
1,2022-08-21 22:00:00+09:00,1,0.0
1,2022-08-21 22:00:00+09:00,2,0.0
1,2022-08-21 22:00:00+09:00,3,0.0
1,2022-08-21 22:00:00+09:00,4,0.0
1,2022-08-21 23:00:00+09:00,0,0.0
1,2022-08-21 23:00:00+09:00,1,0.0
1,2022-08-21 23:00:00+09:00,2,0.0
1,2022-08-21 23:00:00+09:00,3,0.0
1,2022-08-21 23:00:00+09:00,4,0.0
1,2022-08-22 00:00:00+09:00,0,0.0
1,2022-08-22 00:00:00+09:00,1,0.0
1,2022-08-22 00:00:00+09:00,2,0.0
1,2022-08-22 00:00:00+09:00,3,0.0
1,2022-08-22 00:00:00+09:00,4,0.0
1,2022-08-22 01:00:00+09:00,0,0.0
1,2022-08-22 01:00:00+09:00,1,0.0
1,2022-08-22 01:00:00+09:00,2,0.0
1,2022-08-22 01:00:00+09:00,3,0.0
1,2022-08-22 01:00:00+09:00,4,0.0
1,2022-08-22 02:00:00+09:00,0,0.0
1,2022-08-22 02:00:00+09:00,1,0.0
1,2022-08-22 02:00:00+09:00,2,0.0
1,2022-08-22 02:00:00+09:00,3,0.0
1,2022-08-22 02:00:00+09:00,4,0.0
1,2022-08-22 03:00:00+09:00,0,0.0
1,2022-08-22 03:00:00+09:00,1,0.0
1,2022-08-22 03:00:00+09:00,2,0.0
1,2022-08-22 03:00:00+09:00,3,0.0
1,2022-08-22 03:00:00+09:00,4,0.0
1,2022-08-22 04:00:00+09:00,0,0.0
1,2022-08-22 04:00:00+09:00,1,0.0
1,2022-08-22 04:00:00+09:00,2,0.0
1,2022-08-22 04:00:00+09:00,3,0.0
1,2022-08-22 04:00:00+09:00,4,0.0
1,2022-08-22 05:00:00+09:00,0,0.0
1,2022-08-22 05:00:00+09:00,1,0.0
1,2022-08-22 05:00:00+09:00,2,0.0
1,2022-08-22 05:00:00+09:00,3,0.0
1,2022-08-22 05:00:00+09:00,4,0.0
1,2022-08-22 06:00:00+09:00,0,0.0
1,2022-08-22 06:00:00+09:00,1,0.0
1,2022-08-22 06:00:00+09:00,2,0.0
1,2022-08-22 06:00:00+09:00,3,0.0
1,2022-08-22 06:00:00+09:00,4,0.0
1,2022-08-22 07:00:00+09:00,0,4.60401
1,2022-08-22 07:00:00+09:00,1,12.044
1,2022-08-22 07:00:00+09:00,2,0.81249
1,2022-08-22 07:00:00+09:00,3,9.16212
1,2022-08-22 07:00:00+09:00,4,10.9679
1,2022-08-22 08:00:00+09:00,0,18.479
1,2022-08-22 08:00:00+09:00,1,24.6964
1,2022-08-22 08:00:00+09:00,2,18.3942
1,2022-08-22 08:00:00+09:00,3,16.0818
1,2022-08-22 08:00:00+09:00,4,30.4786
1,2022-08-22 09:00:00+09:00,0,35.2752
1,2022-08-22 09:00:00+09:00,1,38.6713
1,2022-08-22 09:00:00+09:00,2,43.492
1,2022-08-22 09:00:00+09:00,3,31.437
1,2022-08-22 09:00:00+09:00,4,42.2063
1,2022-08-22 10:00:00+09:00,0,53.7732
1,2022-08-22 10:00:00+09:00,1,55.7391
1,2022-08-22 10:00:00+09:00,2,58.8967
1,2022-08-22 10:00:00+09:00,3,48.066
1,2022-08-22 10:00:00+09:00,4,56.3939
1,2022-08-22 11:00:00+09:00,0,60.725
1,2022-08-22 11:00:00+09:00,1,63.8227
1,2022-08-22 11:00:00+09:00,2,66.2772
1,2022-08-22 11:00:00+09:00,3,61.3434
1,2022-08-22 11:00:00+09:00,4,60.6537
1,2022-08-22 12:00:00+09:00,0,63.6772
1,2022-08-22 12:00:00+09:00,1,61.8697
1,2022-08-22 12:00:00+09:00,2,69.6982
1,2022-08-22 12:00:00+09:00,3,68.1472
1,2022-08-22 12:00:00+09:00,4,62.6205
1,2022-08-22 13:00:00+09:00,0,64.1045
1,2022-08-22 13:00:00+09:00,1,64.3365
1,2022-08-22 13:00:00+09:00,2,74.6474
1,2022-08-22 13:00:00+09:00,3,72.8767
1,2022-08-22 13:00:00+09:00,4,69.7385
1,2022-08-22 14:00:00+09:00,0,60.857
1,2022-08-22 14:00:00+09:00,1,60.6298
1,2022-08-22 14:00:00+09:00,2,76.0982
1,2022-08-22 14:00:00+09:00,3,72.5063
1,2022-08-22 14:00:00+09:00,4,87.3559
1,2022-08-22 15:00:00+09:00,0,55.7009
1,2022-08-22 15:00:00+09:00,1,51.6187
1,2022-08-22 15:00:00+09:00,2,72.2415
1,2022-08-22 15:00:00+09:00,3,65.7261
1,2022-08-22 15:00:00+09:00,4,78.1692
1,2022-08-22 16:00:00+09:00,0,40.4529
1,2022-08-22 16:00:00+09:00,1,38.9291
1,2022-08-22 16:00:00+09:00,2,55.6474
1,2022-08-22 16:00:00+09:00,3,49.4431
1,2022-08-22 16:00:00+09:00,4,58.2633
1,2022-08-22 17:00:00+09:00,0,28.2251
1,2022-08-22 17:00:00+09:00,1,29.2868
1,2022-08-22 17:00:00+09:00,2,35.3795
1,2022-08-22 17:00:00+09:00,3,29.1892
1,2022-08-22 17:00:00+09:00,4,38.6663
1,2022-08-22 18:00:00+09:00,0,11.192
1,2022-08-22 18:00:00+09:00,1,16.4552
1,2022-08-22 18:00:00+09:00,2,12.5289
1,2022-08-22 18:00:00+09:00,3,11.7818
1,2022-08-22 18:00:00+09:00,4,26.3548
1,2022-08-22 19:00:00+09:00,0,3.54031
1,2022-08-22 19:00:00+09:00,1,7.97082
1,2022-08-22 19:00:00+09:00,2,3.00589
1,2022-08-22 19:00:00+09:00,3,2.56234
1,2022-08-22 19:00:00+09:00,4,8.08319
1,2022-08-22 20:00:00+09:00,0,0.0
1,2022-08-22 20:00:00+09:00,1,0.0
1,2022-08-22 20:00:00+09:00,2,0.0
1,2022-08-22 20:00:00+09:00,3,0.0
1,2022-08-22 20:00:00+09:00,4,0.0
1,2022-08-22 21:00:00+09:00,0,0.0
1,2022-08-22 21:00:00+09:00,1,0.0
1,2022-08-22 21:00:00+09:00,2,0.0
1,2022-08-22 21:00:00+09:00,3,0.0
1,2022-08-22 21:00:00+09:00,4,0.0
1,2022-08-22 22:00:00+09:00,0,0.0
1,2022-08-22 22:00:00+09:00,1,0.0
1,2022-08-22 22:00:00+09:00,2,0.0
1,2022-08-22 22:00:00+09:00,3,0.0
1,2022-08-22 22:00:00+09:00,4,0.0
1,2022-08-22 23:00:00+09:00,0,0.0
1,2022-08-22 23:00:00+09:00,1,0.0
1,2022-08-22 23:00:00+09:00,2,0.0
1,2022-08-22 23:00:00+09:00,3,0.0
1,2022-08-22 23:00:00+09:00,4,0.0
1,2022-08-23 00:00:00+09:00,0,0.0
1,2022-08-23 00:00:00+09:00,1,0.0
1,2022-08-23 00:00:00+09:00,2,0.0
1,2022-08-23 00:00:00+09:00,3,0.0
1,2022-08-23 00:00:00+09:00,4,0.0
1,2022-08-23 01:00:00+09:00,0,0.0
1,2022-08-23 01:00:00+09:00,1,0.0
1,2022-08-23 01:00:00+09:00,2,0.0
1,2022-08-23 01:00:00+09:00,3,0.0
1,2022-08-23 01:00:00+09:00,4,0.0
1,2022-08-23 02:00:00+09:00,0,0.0
1,2022-08-23 02:00:00+09:00,1,0.0
1,2022-08-23 02:00:00+09:00,2,0.0
1,2022-08-23 02:00:00+09:00,3,0.0
1,2022-08-23 02:00:00+09:00,4,0.0
1,2022-08-23 03:00:00+09:00,0,0.0
1,2022-08-23 03:00:00+09:00,1,0.0
1,2022-08-23 03:00:00+09:00,2,0.0
1,2022-08-23 03:00:00+09:00,3,0.0
1,2022-08-23 03:00:00+09:00,4,0.0
1,2022-08-23 04:00:00+09:00,0,0.0
1,2022-08-23 04:00:00+09:00,1,0.0
1,2022-08-23 04:00:00+09:00,2,0.0
1,2022-08-23 04:00:00+09:00,3,0.0
1,2022-08-23 04:00:00+09:00,4,0.0
1,2022-08-23 05:00:00+09:00,0,0.0
1,2022-08-23 05:00:00+09:00,1,0.0
1,2022-08-23 05:00:00+09:00,2,0.0
1,2022-08-23 05:00:00+09:00,3,0.0
1,2022-08-23 05:00:00+09:00,4,0.0
1,2022-08-23 06:00:00+09:00,0,0.0
1,2022-08-23 06:00:00+09:00,1,0.0
1,2022-08-23 06:00:00+09:00,2,0.0
1,2022-08-23 06:00:00+09:00,3,0.0
1,2022-08-23 06:00:00+09:00,4,0.0
1,2022-08-23 07:00:00+09:00,0,3.47177
1,2022-08-23 07:00:00+09:00,1,10.9374
1,2022-08-23 07:00:00+09:00,2,0.903263
1,2022-08-23 07:00:00+09:00,3,13.469
1,2022-08-23 07:00:00+09:00,4,22.928
1,2022-08-23 08:00:00+09:00,0,11.0775
1,2022-08-23 08:00:00+09:00,1,16.9872
1,2022-08-23 08:00:00+09:00,2,8.607
1,2022-08-23 08:00:00+09:00,3,19.0095
1,2022-08-23 08:00:00+09:00,4,30.3805
1,2022-08-23 09:00:00+09:00,0,20.9199
1,2022-08-23 09:00:00+09:00,1,23.068
1,2022-08-23 09:00:00+09:00,2,21.4153
1,2022-08-23 09:00:00+09:00,3,29.0863
1,2022-08-23 09:00:00+09:00,4,31.7286
1,2022-08-23 10:00:00+09:00,0,29.5635
1,2022-08-23 10:00:00+09:00,1,28.059
1,2022-08-23 10:00:00+09:00,2,30.678
1,2022-08-23 10:00:00+09:00,3,40.8619
1,2022-08-23 10:00:00+09:00,4,30.2527
1,2022-08-23 11:00:00+09:00,0,39.9373
1,2022-08-23 11:00:00+09:00,1,34.3248
1,2022-08-23 11:00:00+09:00,2,38.7171
1,2022-08-23 11:00:00+09:00,3,43.3466
1,2022-08-23 11:00:00+09:00,4,33.1161
1,2022-08-23 12:00:00+09:00,0,37.0605
1,2022-08-23 12:00:00+09:00,1,28.4554
1,2022-08-23 12:00:00+09:00,2,31.8483
1,2022-08-23 12:00:00+09:00,3,40.7617
1,2022-08-23 12:00:00+09:00,4,25.197
1,2022-08-23 13:00:00+09:00,0,36.3625
1,2022-08-23 13:00:00+09:00,1,30.1919
1,2022-08-23 13:00:00+09:00,2,34.0209
1,2022-08-23 13:00:00+09:00,3,45.0681
1,2022-08-23 13:00:00+09:00,4,8.90153
1,2022-08-23 14:00:00+09:00,0,33.7787
1,2022-08-23 14:00:00+09:00,1,27.6112
1,2022-08-23 14:00:00+09:00,2,35.1146
1,2022-08-23 14:00:00+09:00,3,27.9695
1,2022-08-23 14:00:00+09:00,4,1.85161
1,2022-08-23 15:00:00+09:00,0,29.6725
1,2022-08-23 15:00:00+09:00,1,22.6911
1,2022-08-23 15:00:00+09:00,2,23.2624
1,2022-08-23 15:00:00+09:00,3,10.4487
1,2022-08-23 15:00:00+09:00,4,8.70982
1,2022-08-23 16:00:00+09:00,0,23.9991
1,2022-08-23 16:00:00+09:00,1,23.5738
1,2022-08-23 16:00:00+09:00,2,23.9493
1,2022-08-23 16:00:00+09:00,3,10.6667
1,2022-08-23 16:00:00+09:00,4,2.98034
1,2022-08-23 17:00:00+09:00,0,17.5654
1,2022-08-23 17:00:00+09:00,1,18.8287
1,2022-08-23 17:00:00+09:00,2,20.6669
1,2022-08-23 17:00:00+09:00,3,11.3921
1,2022-08-23 17:00:00+09:00,4,1.62033
1,2022-08-23 18:00:00+09:00,0,12.0502
1,2022-08-23 18:00:00+09:00,1,11.0229
1,2022-08-23 18:00:00+09:00,2,10.9739
1,2022-08-23 18:00:00+09:00,3,7.59406
1,2022-08-23 18:00:00+09:00,4,0.98892
1,2022-08-23 19:00:00+09:00,0,3.75846
1,2022-08-23 19:00:00+09:00,1,4.10014
1,2022-08-23 19:00:00+09:00,2,5.21853
1,2022-08-23 19:00:00+09:00,3,3.27219
1,2022-08-23 19:00:00+09:00,4,0.0
1,2022-08-23 20:00:00+09:00,0,0.0
1,2022-08-23 20:00:00+09:00,1,0.0
1,2022-08-23 20:00:00+09:00,2,0.0
1,2022-08-23 20:00:00+09:00,3,0.0
1,2022-08-23 20:00:00+09:00,4,0.0
1,2022-08-23 21:00:00+09:00,0,0.0
1,2022-08-23 21:00:00+09:00,1,0.0
1,2022-08-23 21:00:00+09:00,2,0.0
1,2022-08-23 21:00:00+09:00,3,0.0
1,2022-08-23 21:00:00+09:00,4,0.0
1,2022-08-23 22:00:00+09:00,0,0.0
1,2022-08-23 22:00:00+09:00,1,0.0
1,2022-08-23 22:00:00+09:00,2,0.0
1,2022-08-23 22:00:00+09:00,3,0.0
1,2022-08-23 22:00:00+09:00,4,0.0
1,2022-08-23 23:00:00+09:00,0,0.0
1,2022-08-23 23:00:00+09:00,1,0.0
1,2022-08-23 23:00:00+09:00,2,0.0
1,2022-08-23 23:00:00+09:00,3,0.0
1,2022-08-23 23:00:00+09:00,4,0.0
1,2022-08-24 00:00:00+09:00,0,0.0
1,2022-08-24 00:00:00+09:00,1,0.0
1,2022-08-24 00:00:00+09:00,2,0.0
1,2022-08-24 00:00:00+09:00,3,0.0
1,2022-08-24 00:00:00+09:00,4,0.0
1,2022-08-24 01:00:00+09:00,0,0.0
1,2022-08-24 01:00:00+09:00,1,0.0
1,2022-08-24 01:00:00+09:00,2,0.0
1,2022-08-24 01:00:00+09:00,3,0.0
1,2022-08-24 01:00:00+09:00,4,0.0
1,2022-08-24 02:00:00+09:00,0,0.0
1,2022-08-24 02:00:00+09:00,1,0.0
1,2022-08-24 02:00:00+09:00,2,0.0
1,2022-08-24 02:00:00+09:00,3,0.0
1,2022-08-24 02:00:00+09:00,4,0.0
1,2022-08-24 03:00:00+09:00,0,0.0
1,2022-08-24 03:00:00+09:00,1,0.0
1,2022-08-24 03:00:00+09:00,2,0.0
1,2022-08-24 03:00:00+09:00,3,0.0
1,2022-08-24 03:00:00+09:00,4,0.0
1,2022-08-24 04:00:00+09:00,0,0.0
1,2022-08-24 04:00:00+09:00,1,0.0
1,2022-08-24 04:00:00+09:00,2,0.0
1,2022-08-24 04:00:00+09:00,3,0.0
1,2022-08-24 04:00:00+09:00,4,0.0
1,2022-08-24 05:00:00+09:00,0,0.0
1,2022-08-24 05:00:00+09:00,1,0.0
1,2022-08-24 05:00:00+09:00,2,0.0
1,2022-08-24 05:00:00+09:00,3,0.0
1,2022-08-24 05:00:00+09:00,4,0.0
1,2022-08-24 06:00:00+09:00,0,0.0
1,2022-08-24 06:00:00+09:00,1,0.0
1,2022-08-24 06:00:00+09:00,2,0.0
1,2022-08-24 06:00:00+09:00,3,0.0
1,2022-08-24 06:00:00+09:00,4,0.0
1,2022-08-24 07:00:00+09:00,0,2.78845
1,2022-08-24 07:00:00+09:00,1,11.4459
1,2022-08-24 07:00:00+09:00,2,0.256199
1,2022-08-24 07:00:00+09:00,3,3.20994
1,2022-08-24 07:00:00+09:00,4,25.7334
1,2022-08-24 08:00:00+09:00,0,14.5983
1,2022-08-24 08:00:00+09:00,1,22.0682
1,2022-08-24 08:00:00+09:00,2,7.72721
1,2022-08-24 08:00:00+09:00,3,18.8521
1,2022-08-24 08:00:00+09:00,4,29.366
1,2022-08-24 09:00:00+09:00,0,26.5436
1,2022-08-24 09:00:00+09:00,1,31.5661
1,2022-08-24 09:00:00+09:00,2,25.0264
1,2022-08-24 09:00:00+09:00,3,29.4475
1,2022-08-24 09:00:00+09:00,4,38.5318
1,2022-08-24 10:00:00+09:00,0,37.0424
1,2022-08-24 10:00:00+09:00,1,41.2608
1,2022-08-24 10:00:00+09:00,2,41.1294
1,2022-08-24 10:00:00+09:00,3,32.6463
1,2022-08-24 10:00:00+09:00,4,44.5824
1,2022-08-24 11:00:00+09:00,0,48.3904
1,2022-08-24 11:00:00+09:00,1,57.5982
1,2022-08-24 11:00:00+09:00,2,59.6632
1,2022-08-24 11:00:00+09:00,3,50.774
1,2022-08-24 11:00:00+09:00,4,53.983
1,2022-08-24 12:00:00+09:00,0,52.2919
1,2022-08-24 12:00:00+09:00,1,58.2796
1,2022-08-24 12:00:00+09:00,2,67.1336
1,2022-08-24 12:00:00+09:00,3,55.0954
1,2022-08-24 12:00:00+09:00,4,60.5055
1,2022-08-24 13:00:00+09:00,0,59.7949
1,2022-08-24 13:00:00+09:00,1,68.954
1,2022-08-24 13:00:00+09:00,2,71.4268
1,2022-08-24 13:00:00+09:00,3,67.5857
1,2022-08-24 13:00:00+09:00,4,63.4147
1,2022-08-24 14:00:00+09:00,0,55.4907
1,2022-08-24 14:00:00+09:00,1,63.4203
1,2022-08-24 14:00:00+09:00,2,71.4787
1,2022-08-24 14:00:00+09:00,3,63.8343
1,2022-08-24 14:00:00+09:00,4,73.488
1,2022-08-24 15:00:00+09:00,0,52.5325
1,2022-08-24 15:00:00+09:00,1,57.2557
1,2022-08-24 15:00:00+09:00,2,67.737
