time,round,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2022-09-03 22:00:00+09:00,1.5,83.5,24.28,80.0,1011.0,6.29,89.5,0.0,0.0,21.6667,11.2654,0.0,311.809,-34.4326
2022-09-03 23:00:00+09:00,1.5,88.0,24.045,82.0,1010.5,6.66,97.5,0.0,0.0,21.6667,11.2654,0.0,327.887,-42.4208
2022-09-04 00:00:00+09:00,1.5,83.5,23.905,82.5,1010.0,6.915,97.5,0.0,0.0,21.6667,11.2654,0.0,347.844,-47.1136
2022-09-04 01:00:00+09:00,1.5,83.5,22.935000000000002,91.0,1010.0,6.845000000000001,102.5,1.835,0.0,21.6667,9.65606,0.0,9.82993,-47.3818
2022-09-04 02:00:00+09:00,1.5,80.0,23.025,90.0,1009.5,7.4,105.0,0.43,0.0,21.6667,9.65606,0.0,30.1679,-43.1485
2022-09-04 03:00:00+09:00,1.5,78.0,23.065,89.5,1009.5,7.305,104.0,0.135,0.0,21.6667,16.0934,0.0,46.6999,-35.4706
2022-09-04 04:00:00+09:00,1.5,92.5,22.990000000000002,89.5,1008.5,7.025,103.5,0.095,0.0,21.6667,16.0934,0.0,59.6697,-25.603
2022-09-04 05:00:00+09:00,1.5,96.0,22.990000000000002,90.5,1008.5,6.995,106.5,0.05,0.0,21.6667,9.65606,0.0,70.1788,-14.4503
2022-09-04 06:00:00+09:00,1.5,97.5,22.97,91.0,1008.5,6.574999999999999,107.5,0.0,0.0,21.6667,9.65606,0.0,79.266,-2.57717
2022-09-04 07:00:00+09:00,1.5,94.0,23.049999999999997,91.0,1009.0,6.35,110.0,0.0,0.0,22.2222,16.0934,0.0,87.7798,9.65051
2022-09-04 08:00:00+09:00,1.5,95.5,23.21,90.5,1009.0,6.33,113.5,0.065,0.0,22.7778,8.04672,1.0,96.5114,21.9478
2022-09-04 09:00:00+09:00,1.5,96.0,23.335,90.5,1009.0,6.405,111.0,0.12,0.0,22.7778,16.0934,1.0,106.418,34.0104
2022-09-04 10:00:00+09:00,1.5,100.0,23.715,89.0,1009.0,6.4399999999999995,109.0,0.0,0.0,23.3333,16.0934,4.0,118.982,45.3745
2022-09-04 11:00:00+09:00,1.5,100.0,24.125,88.0,1008.5,6.795,117.0,0.0,0.0,23.3333,16.0934,3.0,136.716,55.1321
2022-09-04 12:00:00+09:00,1.5,100.0,24.95,84.0,1008.0,6.955,124.0,0.0,0.0,23.3333,8.04672,3.0,162.646,61.4244
2022-09-04 13:00:00+09:00,1.5,94.5,25.795,79.5,1008.0,7.575,133.5,0.0,0.0,23.3333,16.0934,2.0,194.233,61.7522
2022-09-04 14:00:00+09:00,1.5,95.5,25.994999999999997,78.0,1007.5,7.4399999999999995,135.0,0.0,0.0,24.4444,16.0934,2.0,221.005,55.9387
2022-09-04 15:00:00+09:00,1.5,96.0,26.365000000000002,74.5,1007.0,8.21,140.5,0.0,0.0,23.8889,6.43738,1.0,239.42,46.414
2022-09-04 16:00:00+09:00,1.5,98.0,25.835,78.0,1007.0,8.955,141.5,0.0,0.0,23.8889,6.43738,1.0,252.35,35.1486
2022-09-04 17:00:00+09:00,1.5,96.0,24.69,84.5,1007.0,8.08,138.5,0.195,0.0,23.8889,16.0934,0.0,262.428,23.1187
2022-09-04 18:00:00+09:00,1.5,97.0,23.965,89.0,1007.0,7.3,132.5,0.36,0.0,23.8889,16.0934,0.0,271.211,10.8142
2022-09-04 19:00:00+09:00,1.5,98.0,23.6,91.0,1007.0,6.575,122.5,0.845,0.0,23.8889,9.65606,0.0,279.689,-1.45376
2022-09-04 20:00:00+09:00,1.5,98.5,23.564999999999998,92.0,1007.0,6.22,113.0,0.53,0.0,22.7778,9.65606,0.0,288.659,-13.4053
2022-09-04 21:00:00+09:00,1.5,98.5,23.659999999999997,91.0,1007.5,6.545,113.0,0.37,0.0,22.7778,9.65606,0.0,298.957,-24.69
2022-09-04 22:00:00+09:00,1.5,97.5,23.549999999999997,92.0,1007.0,7.22,119.0,0.915,0.0,22.7778,8.04672,0.0,311.611,-34.7728
2022-09-04 23:00:00+09:00,1.5,98.5,23.855,90.5,1006.5,7.79,122.0,0.9450000000000001,0.0,23.3333,8.04672,0.0,327.766,-42.7876
2022-09-05 00:00:00+09:00,1.5,99.0,24.16,88.5,1006.0,7.8549999999999995,123.0,0.3,0.0,23.8889,6.43738,0.0,347.868,-47.4908
2022-09-05 01:00:00+09:00,1.5,100.0,24.26,86.0,1007.0,3.625,81.0,0.065,0.0,23.3333,6.43738,0.0,10.0282,-47.7349
2022-09-05 02:00:00+09:00,1.5,100.0,24.165,88.0,1006.0,3.845,96.0,0.575,0.0,23.3333,16.0934,0.0,30.4821,-43.4491
2022-09-05 03:00:00+09:00,1.5,100.0,23.89,90.0,1006.0,4.05,90.5,2.31,0.0,23.8889,16.0934,0.0,47.0544,-35.7148
2022-09-05 04:00:00+09:00,1.5,100.0,24.025,89.0,1005.0,4.975,92.5,0.755,0.0,23.3333,6.43738,0.0,60.0264,-25.8017
2022-09-05 05:00:00+09:00,1.5,100.0,24.045,90.5,1005.0,6.055,103.0,1.095,0.0,23.3333,6.43738,0.0,70.5292,-14.6172
2022-09-05 06:00:00+09:00,1.5,100.0,23.71,93.0,1005.0,6.1899999999999995,97.5,1.165,0.0,23.3333,6.43738,0.0,79.6146,-2.72463
2022-09-05 07:00:00+09:00,1.5,100.0,23.884999999999998,93.5,1005.0,6.305,103.0,0.7250000000000001,0.0,22.7778,6.43738,0.0,88.1364,9.51129
2022-09-05 08:00:00+09:00,1.5,100.0,24.15,92.5,1004.0,6.965,105.0,0.87,0.0,23.8889,16.0934,1.0,96.889,21.8054
2022-09-05 09:00:00+09:00,1.5,100.0,24.285,91.5,1004.0,6.970000000000001,103.5,0.435,0.0,24.4444,6.43738,1.0,106.832,33.8509
2022-09-05 10:00:00+09:00,1.5,100.0,24.905,88.5,1004.0,8.045,111.5,0.0,0.0,24.4444,6.43738,2.0,119.442,45.1788
2022-09-05 11:00:00+09:00,1.5,100.0,25.159999999999997,88.0,1003.5,9.245000000000001,116.0,0.0,0.0,24.4444,6.43738,5.0,137.199,54.8739
2022-09-05 12:00:00+09:00,1.5,100.0,25.6,86.0,1003.0,10.27,119.5,0.0,0.0,24.4444,6.43738,7.0,163.0,61.0863
2022-09-05 13:00:00+09:00,1.5,100.0,25.759999999999998,85.0,1003.0,9.33,117.5,0.0,0.0,23.8889,4.82803,4.0,194.245,61.3736
2022-09-05 14:00:00+09:00,1.5,100.0,25.91,84.5,1002.0,8.95,113.0,0.0,0.0,24.4444,4.82803,1.0,220.772,55.5833
2022-09-05 15:00:00+09:00,1.5,100.0,25.71,86.0,1001.5,7.734999999999999,103.5,0.0,0.0,24.4444,4.82803,1.0,239.124,46.0954
2022-09-05 16:00:00+09:00,1.5,100.0,25.6,86.5,1001.0,6.98,97.5,0.365,0.0,24.4444,4.82803,0.0,252.057,34.8558
2022-09-05 17:00:00+09:00,1.5,100.0,25.425,87.5,1000.5,6.9350000000000005,91.5,0.7849999999999999,0.0,24.4444,4.82803,0.0,262.15,22.8392
2022-09-05 18:00:00+09:00,1.5,100.0,24.990000000000002,90.5,1000.0,6.595000000000001,84.0,1.575,0.0,24.4444,4.82803,0.0,270.947,10.538
2022-09-05 19:00:00+09:00,1.5,100.0,24.615000000000002,93.5,999.5,6.890000000000001,69.0,4.35,0.0,24.4444,6.43738,0.0,279.435,-1.73524
2022-09-05 20:00:00+09:00,1.5,100.0,24.05,96.0,999.5,7.135,62.0,7.029999999999999,0.0,24.4444,6.43738,0.0,288.413,-13.6998
2022-09-05 21:00:00+09:00,1.5,100.0,23.575000000000003,95.0,999.0,7.8100000000000005,53.0,10.254999999999999,0.0,24.4444,6.43738,0.0,298.724,-25.0052
2022-09-05 22:00:00+09:00,1.5,100.0,22.619999999999997,96.5,998.0,8.46,31.5,9.475,0.0,23.3333,6.43738,0.0,311.41,-35.1148
2022-09-05 23:00:00+09:00,1.5,100.0,21.615000000000002,97.0,997.0,10.495,30.0,12.21,0.0,22.7778,6.43738,0.0,327.644,-43.1565
2022-09-06 00:00:00+09:00,1.5,100.0,22.16,95.5,996.0,10.385,34.0,10.379999999999999,0.0,21.6667,6.43738,0.0,347.894,-47.87
2022-09-06 01:00:00+09:00,1.5,100.0,20.119999999999997,95.0,992.0,16.8,13.5,11.36,0.0,21.1111,6.43738,0.0,10.2313,-48.0893
2022-09-06 02:00:00+09:00,1.5,100.0,20.055,95.0,989.0,18.479999999999997,10.0,9.219999999999999,0.0,20.5556,6.43738,0.0,30.8021,-43.7501
2022-09-06 03:00:00+09:00,1.5,100.0,20.08,94.0,988.5,19.39,8.5,9.18,0.0,20.0,6.43738,0.0,47.4136,-35.9587
2022-09-06 04:00:00+09:00,1.5,100.0,20.189999999999998,91.5,987.0,21.015,183.0,3.9699999999999998,0.0,18.8889,6.43738,0.0,60.3867,-26.0
2022-09-06 05:00:00+09:00,1.5,100.0,20.185000000000002,90.5,987.0,22.12,180.0,0.46499999999999997,0.0,17.2222,6.43738,0.0,70.8823,-14.7838
2022-09-06 06:00:00+09:00,1.5,100.0,20.33,89.0,988.5,22.975,177.5,0.315,0.0,16.6667,6.43738,0.0,79.9653,-2.87209
2022-09-06 07:00:00+09:00,1.5,100.0,20.48,87.0,991.0,22.84,356.0,0.22499999999999998,0.0,17.2222,16.0934,0.0,88.4949,9.37166
2022-09-06 08:00:00+09:00,1.5,100.0,21.064999999999998,83.0,992.5,21.369999999999997,355.5,0.535,0.0,17.7778,16.0934,1.0,97.2682,21.6621
2022-09-06 09:00:00+09:00,1.5,100.0,21.39,85.0,995.0,18.235,346.5,0.0,0.0,18.3333,9.65606,1.0,107.246,33.6898
2022-09-06 10:00:00+09:00,1.5,100.0,21.335,85.0,997.5,16.814999999999998,340.0,0.0,0.0,18.3333,9.65606,2.0,119.902,44.9807
2022-09-06 11:00:00+09:00,1.5,100.0,21.515,82.5,1000.0,16.455,335.0,0.0,0.0,18.3333,9.65606,2.0,137.678,54.6129
2022-09-06 12:00:00+09:00,1.5,100.0,22.020000000000003,79.5,1001.0,15.765,331.5,0.0,0.0,17.7778,16.0934,3.0,163.35,60.7458
2022-09-06 13:00:00+09:00,1.5,93.5,22.69,76.5,1002.5,15.315,330.5,0.0,0.0,17.7778,16.0934,7.0,194.258,60.9929
2022-09-06 14:00:00+09:00,1.5,94.0,22.975,75.5,1004.5,13.815000000000001,329.0,0.0,0.0,17.7778,16.0934,5.0,220.544,55.2252
2022-09-06 15:00:00+09:00,1.5,95.0,23.165,75.5,1006.0,12.555,328.5,0.0,0.0,17.2222,16.0934,4.0,238.83,45.7739
2022-09-06 16:00:00+09:00,1.5,100.0,23.235,74.5,1007.5,11.555,327.0,0.0,0.0,16.1111,16.0934,2.0,251.764,34.5602
2022-09-06 17:00:00+09:00,1.5,52.0,23.215,73.5,1008.5,10.52,328.0,0.0,0.0,14.4444,16.0934,1.0,261.872,22.5572
2022-09-06 18:00:00+09:00,1.5,35.0,22.994999999999997,73.0,1009.5,9.46,329.5,0.0,0.0,13.3333,16.0934,0.0,270.682,10.2595
2022-09-06 19:00:00+09:00,1.5,27.0,22.630000000000003,73.5,1010.5,8.215,328.5,0.0,0.0,12.7778,16.0934,0.0,279.18,-2.01863
2022-09-06 20:00:00+09:00,1.5,23.0,22.509999999999998,75.5,1011.5,7.715,326.0,0.0,0.0,13.3333,16.0934,0.0,288.166,-13.996
2022-09-06 21:00:00+09:00,1.5,20.0,22.439999999999998,76.5,1012.5,7.1,323.5,0.0,0.0,14.4444,16.0934,0.0,298.489,-25.322
2022-09-06 22:00:00+09:00,1.5,49.0,22.33,77.5,1012.5,6.67,321.0,0.0,0.0,16.1111,16.0934,0.0,311.208,-35.4586
2022-09-06 23:00:00+09:00,1.5,48.5,22.27,78.0,1013.0,6.3149999999999995,322.5,0.0,0.0,16.1111,16.0934,0.0,327.521,-43.5274
2022-09-07 00:00:00+09:00,1.5,34.5,22.17,78.5,1013.5,5.585,325.5,0.0,0.0,16.1111,16.0934,0.0,347.922,-48.2511
2022-09-07 01:00:00+09:00,1.5,1.0,21.31,86.0,1015.0,1.78,310.0,0.0,0.0,16.6667,16.0934,0.0,10.4393,-48.445
2022-09-07 02:00:00+09:00,1.5,1.0,21.2,87.0,1015.0,1.33,321.0,0.0,0.0,16.1111,16.0934,0.0,31.1276,-44.0512
2022-09-07 03:00:00+09:00,1.5,1.0,21.07,88.0,1015.0,1.32,327.0,0.0,0.0,16.6667,16.0934,0.0,47.7775,-36.2022
2022-09-07 04:00:00+09:00,1.5,0.0,20.99,89.0,1015.0,1.38,343.0,0.0,0.0,16.6667,16.0934,0.0,60.7505,-26.1977
2022-09-07 05:00:00+09:00,1.5,1.0,20.82,90.0,1015.0,1.43,355.0,0.0,0.0,16.1111,16.0934,0.0,71.2381,-14.9501
2022-09-07 06:00:00+09:00,1.5,1.0,20.66,91.0,1016.0,1.49,5.0,0.0,0.0,17.7778,16.0934,0.0,80.3182,-3.01956
2022-09-07 07:00:00+09:00,1.5,1.0,20.74,91.0,1017.0,1.64,14.0,0.0,0.0,18.8889,16.0934,1.0,88.8552,9.23159
2022-09-07 08:00:00+09:00,1.5,1.0,21.16,89.0,1017.0,1.94,10.0,0.0,0.0,20.0,16.0934,2.0,97.6488,21.5177
2022-09-07 09:00:00+09:00,1.5,1.0,21.72,87.0,1017.0,2.23,359.0,0.0,0.0,20.5556,16.0934,4.0,107.662,33.5272
2022-09-07 10:00:00+09:00,1.5,0.0,22.62,83.0,1018.0,2.73,340.0,0.0,0.0,20.5556,16.0934,5.0,120.362,44.7804
2022-09-07 11:00:00+09:00,1.5,1.0,23.24,79.0,1017.0,3.12,325.0,0.0,0.0,20.0,16.0934,7.0,138.155,54.3492
2022-09-07 12:00:00+09:00,1.5,16.0,23.7,76.0,1017.0,4.2,322.0,0.0,0.0,20.0,16.0934,8.0,163.696,60.403
2022-09-07 13:00:00+09:00,1.5,13.0,23.87,72.0,1017.0,5.18,326.0,0.0,0.0,18.8889,16.0934,7.0,194.272,60.6104
2022-09-07 14:00:00+09:00,1.5,12.0,24.0,66.0,1017.0,5.85,329.0,0.0,0.0,19.4444,16.0934,5.0,220.319,54.8648
2022-09-07 15:00:00+09:00,1.5,11.0,23.87,63.0,1017.0,6.4,330.0,0.0,0.0,18.8889,16.0934,4.0,238.539,45.4498
2022-09-07 16:00:00+09:00,1.5,57.0,23.64,64.0,1017.0,6.38,335.0,0.0,0.0,18.8889,16.0934,2.0,251.473,34.2621
2022-09-07 17:00:00+09:00,1.5,57.0,23.23,64.0,1017.0,6.3,339.0,0.0,0.0,18.8889,16.0934,1.0,261.594,22.273
2022-09-07 18:00:00+09:00,1.5,64.0,22.59,67.0,1017.0,5.9,345.0,0.0,0.0,19.4444,16.0934,0.0,270.417,9.97907
2022-09-07 19:00:00+09:00,1.5,60.0,21.93,69.0,1017.0,5.17,344.0,0.0,0.0,18.8889,16.0934,0.0,278.924,-2.30381
2022-09-07 20:00:00+09:00,1.5,66.0,21.69,70.0,1017.0,5.27,351.0,0.0,0.0,18.3333,16.0934,0.0,287.917,-14.2939
2022-09-07 21:00:00+09:00,1.5,71.0,21.64,71.0,1018.0,5.07,4.0,0.0,0.0,17.7778,16.0934,0.0,298.253,-25.6403
2022-09-07 22:00:00+09:00,1.5,100.0,21.36,73.0,1018.0,4.59,10.0,0.0,0.0,17.7778,16.0934,0.0,311.003,-35.804
2022-09-07 23:00:00+09:00,1.5,100.0,21.0,74.0,1018.0,5.05,13.0,0.0,0.0,17.2222,16.0934,0.0,327.397,-43.9
2022-09-08 00:00:00+09:00,1.5,100.0,20.72,74.0,1018.0,5.07,21.0,0.0,0.0,16.6667,16.0934,0.0,347.951,-48.6341
2022-09-08 01:00:00+09:00,1.5,75.0,20.85,80.0,1017.5,3.42,26.5,0.0,0.0,17.7778,16.0934,0.0,10.6522,-48.8017
2022-09-08 02:00:00+09:00,1.5,74.5,20.630000000000003,78.0,1017.0,3.5149999999999997,29.0,0.0,0.0,17.2222,16.0934,0.0,31.4588,-44.3525
2022-09-08 03:00:00+09:00,1.5,77.0,20.395,78.0,1017.0,3.55,27.0,0.0,0.0,16.6667,16.0934,0.0,48.1459,-36.4453
2022-09-08 04:00:00+09:00,1.5,92.0,20.195,78.5,1017.0,3.47,34.5,0.0,0.0,15.5556,16.0934,0.0,61.1176,-26.395
2022-09-08 05:00:00+09:00,1.5,91.0,19.98,78.5,1017.0,3.305,34.0,0.0,0.0,15.0,16.0934,0.0,71.5964,-15.1161
2022-09-08 06:00:00+09:00,1.5,85.0,19.845,78.0,1018.0,3.245,35.0,0.0,0.0,13.8889,16.0934,0.0,80.6732,-3.16706
2022-09-08 07:00:00+09:00,1.5,76.5,19.875,77.0,1018.0,3.1,33.5,0.0,0.0,15.0,16.0934,1.0,89.2171,9.09104
2022-09-08 08:00:00+09:00,1.5,73.5,20.33,74.0,1018.0,3.36,38.0,0.0,0.0,15.5556,16.0934,2.0,98.0307,21.3724
2022-09-08 09:00:00+09:00,1.5,72.0,21.11,70.5,1018.0,3.18,39.5,0.0,0.0,16.1111,16.0934,4.0,108.078,33.3629
2022-09-08 10:00:00+09:00,1.5,90.0,22.005000000000003,66.5,1018.0,2.7800000000000002,31.5,0.0,0.0,16.1111,16.0934,5.0,120.821,44.5778
2022-09-08 11:00:00+09:00,1.5,89.5,22.865000000000002,63.5,1018.0,2.645,22.5,0.0,0.0,15.5556,16.0934,7.0,138.629,54.0829
2022-09-08 12:00:00+09:00,1.5,89.5,23.545,62.5,1017.0,2.37,354.5,0.0,0.0,16.1111,16.0934,8.0,164.037,60.0579
2022-09-08 13:00:00+09:00,1.5,88.5,23.915,61.0,1017.0,3.015,331.0,0.0,0.0,15.5556,16.0934,7.0,194.287,60.226
2022-09-08 14:00:00+09:00,1.5,87.5,24.005000000000003,62.5,1017.0,3.8899999999999997,318.5,0.0,0.0,17.2222,16.0934,5.0,220.099,54.502
2022-09-08 15:00:00+09:00,1.5,89.5,23.72,66.0,1016.0,4.82,324.0,0.0,0.0,17.2222,16.0934,4.0,238.251,45.123
2022-09-08 16:00:00+09:00,1.5,100.0,23.534999999999997,68.0,1016.0,4.87,332.0,0.0,0.0,17.7778,16.0934,2.0,251.183,33.9615
2022-09-08 17:00:00+09:00,1.5,100.0,23.25,70.5,1016.0,4.390000000000001,334.5,0.0,0.0,18.3333,16.0934,1.0,261.317,21.9865
2022-09-08 18:00:00+09:00,1.5,100.0,22.785,73.0,1016.0,3.55,333.0,0.0,0.0,18.3333,16.0934,0.0,270.152,9.69671
2022-09-08 19:00:00+09:00,1.5,100.0,22.28,75.0,1016.0,2.9400000000000004,337.0,0.0,0.0,18.3333,16.0934,0.0,278.667,-2.59065
2022-09-08 20:00:00+09:00,1.5,95.5,22.03,77.0,1017.0,2.49,343.0,0.0,0.0,18.3333,16.0934,0.0,287.668,-14.5932
2022-09-08 21:00:00+09:00,1.5,91.0,21.854999999999997,77.5,1017.0,2.275,172.0,0.0,0.0,18.3333,16.0934,0.0,298.015,-25.9601
2022-09-08 22:00:00+09:00,1.5,100.0,21.735,78.0,1017.0,2.125,5.5,0.0,0.0,18.3333,16.0934,0.0,310.797,-36.1508
2022-09-08 23:00:00+09:00,1.5,100.0,21.565,78.0,1017.0,1.875,27.0,0.0,0.0,18.3333,16.0934,0.0,327.271,-44.2744
2022-09-09 00:00:00+09:00,1.5,100.0,21.445,78.0,1017.0,1.6600000000000001,31.0,0.0,0.0,18.3333,16.0934,0.0,347.981,-49.0187
2022-09-09 01:00:00+09:00,1.5,100.0,21.58,74.5,1017.0,2.25,53.0,0.0,0.0,17.7778,1.62544,0.0,10.8699,-49.1595
2022-09-09 02:00:00+09:00,1.5,100.0,21.369999999999997,74.0,1017.0,1.95,63.5,0.0,0.0,17.2222,1.62544,0.0,31.7956,-44.6538
2022-09-09 03:00:00+09:00,1.5,100.0,21.17,74.5,1017.0,1.63,53.5,0.0,0.0,16.6667,1.62544,0.0,48.5187,-36.688
2022-09-09 04:00:00+09:00,1.5,96.5,21.05,74.5,1016.0,1.57,57.0,0.0,0.0,17.2222,1.62544,0.0,61.488,-26.5918
2022-09-09 05:00:00+09:00,1.5,98.5,20.925,74.5,1016.0,1.5350000000000001,65.5,0.0,0.0,18.3333,1.62544,0.0,71.9572,-15.2817
2022-09-09 06:00:00+09:00,1.5,93.5,20.744999999999997,75.5,1017.0,1.2799999999999998,79.0,0.0,0.0,18.3333,1.62544,0.0,81.03,-3.31462
2022-09-09 07:00:00+09:00,1.5,95.0,20.939999999999998,74.5,1017.0,1.455,108.0,0.0,0.0,18.8889,1.62544,1.0,89.5806,8.95
2022-09-09 08:00:00+09:00,1.5,94.5,21.305,73.5,1017.0,1.21,100.0,0.0,0.0,18.8889,1.62544,1.0,98.4138,21.226
2022-09-09 09:00:00+09:00,1.5,89.5,21.725,72.0,1017.0,1.83,100.5,0.0,0.0,18.3333,1.62544,2.0,108.495,33.197
2022-09-09 10:00:00+09:00,1.5,32.0,22.43,69.5,1017.5,1.5499999999999998,133.0,0.0,0.0,18.3333,1.62544,3.0,121.279,44.3729
2022-09-09 11:00:00+09:00,1.5,21.0,23.009999999999998,67.5,1018.0,0.91,174.5,0.0,0.0,17.7778,1.62544,5.0,139.099,53.8138
2022-09-09 12:00:00+09:00,1.5,18.5,23.31,66.0,1017.0,1.165,242.0,0.0,0.0,17.7778,1.62544,5.0,164.373,59.7106
2022-09-09 13:00:00+09:00,1.5,19.5,23.65,63.5,1017.0,1.995,276.5,0.0,0.0,18.3333,1.62544,5.0,194.303,59.84
2022-09-09 14:00:00+09:00,1.5,20.0,23.955,63.0,1017.0,2.755,277.0,0.0,0.0,18.3333,1.62544,3.0,219.882,54.1371
2022-09-09 15:00:00+09:00,1.5,17.5,24.025,63.0,1016.0,2.9699999999999998,287.5,0.0,0.0,18.3333,1.62544,2.0,237.965,44.7939
2022-09-09 16:00:00+09:00,1.5,40.0,23.845,66.0,1016.0,3.615,285.5,0.0,0.0,18.8889,1.62544,2.0,250.895,33.6586
2022-09-09 17:00:00+09:00,1.5,43.0,23.47,69.0,1016.0,3.535,281.5,0.0,0.0,18.8889,1.62544,1.0,261.04,21.698
2022-09-09 18:00:00+09:00,1.5,36.5,22.97,73.0,1016.0,2.935,282.0,0.0,0.0,19.4444,1.62544,0.0,269.886,9.41258
2022-09-09 19:00:00+09:00,1.5,51.5,22.355,75.0,1017.0,2.625,279.5,0.0,0.0,19.4444,1.62544,0.0,278.41,-2.87901
2022-09-09 20:00:00+09:00,1.5,61.5,22.195,75.5,1017.0,2.16,282.0,0.0,0.0,19.4444,1.62544,0.0,287.416,-14.8939
2022-09-09 21:00:00+09:00,1.5,68.0,22.07,76.5,1017.5,1.63,285.5,0.0,0.0,19.4444,1.62544,0.0,297.775,-26.2811
2022-09-09 22:00:00+09:00,1.5,95.0,21.89,78.0,1018.0,0.6950000000000001,275.0,0.0,0.0,20.5556,1.62544,0.0,310.588,-36.4991
2022-09-09 23:00:00+09:00,1.5,97.0,21.735,77.5,1018.0,1.2349999999999999,164.0,0.0,0.0,20.0,1.62544,0.0,327.143,-44.6503
2022-09-10 00:00:00+09:00,1.5,96.0,21.64,77.5,1017.5,1.115,184.5,0.0,0.0,20.0,1.62544,0.0,348.013,-49.405
2022-09-10 01:00:00+09:00,1.5,100.0,21.45,75.0,1017.0,0.9949999999999999,150.5,0.0,0.0,18.3333,16.0934,0.0,11.0923,-49.5182
2022-09-10 02:00:00+09:00,1.5,100.0,21.395,75.0,1017.0,0.835,96.0,0.0,0.0,17.7778,16.0934,0.0,32.1378,-44.9551
2022-09-10 03:00:00+09:00,1.5,100.0,21.365000000000002,75.5,1016.5,0.655,64.5,0.0,0.0,17.2222,16.0934,0.0,48.8958,-36.9301
2022-09-10 04:00:00+09:00,1.5,100.0,21.175,75.0,1016.5,1.08,77.5,0.0,0.0,16.6667,16.0934,0.0,61.8615,-26.788
2022-09-10 05:00:00+09:00,1.5,100.0,21.08,75.5,1016.0,1.555,89.0,0.0,0.0,16.1111,16.0934,0.0,72.3202,-15.4471
2022-09-10 06:00:00+09:00,1.5,100.0,20.92,76.0,1017.0,1.295,84.0,0.0,0.0,16.6667,16.0934,0.0,81.3886,-3.46225
2022-09-10 07:00:00+09:00,1.5,100.0,20.96,76.5,1017.0,1.145,70.0,0.0,0.0,17.2222,16.0934,1.0,89.9455,8.80843
2022-09-10 08:00:00+09:00,1.5,100.0,21.27,75.0,1017.5,1.585,76.0,0.0,0.0,17.7778,16.0934,2.0,98.7979,21.0786
2022-09-10 09:00:00+09:00,1.5,100.0,21.655,73.5,1017.5,1.3900000000000001,91.5,0.0,0.0,18.3333,16.0934,2.0,108.912,33.0293
2022-09-10 10:00:00+09:00,1.5,100.0,22.15,71.5,1017.5,1.5550000000000002,102.0,0.0,0.0,17.7778,16.0934,2.0,121.736,44.1657
2022-09-10 11:00:00+09:00,1.5,100.0,22.525,68.5,1017.5,0.885,102.5,0.0,0.0,17.2222,16.0934,2.0,139.566,53.5422
2022-09-10 12:00:00+09:00,1.5,100.0,22.81,67.0,1017.0,0.79,226.5,0.0,0.0,17.2222,16.0934,2.0,164.704,59.3613
2022-09-10 13:00:00+09:00,1.5,100.0,23.225,66.5,1017.0,0.705,309.0,0.0,0.0,17.2222,16.0934,2.0,194.319,59.4523
2022-09-10 14:00:00+09:00,1.5,100.0,23.375,67.0,1016.0,0.99,313.0,0.0,0.0,17.2222,16.0934,1.0,219.669,53.7701
2022-09-10 15:00:00+09:00,1.5,99.5,23.325000000000003,67.0,1016.0,1.955,310.5,0.0,0.0,17.7778,16.0934,2.0,237.682,44.4624
2022-09-10 16:00:00+09:00,1.5,99.5,23.085,69.0,1015.0,2.595,321.5,0.0,0.0,18.8889,16.0934,1.0,250.607,33.3536
2022-09-10 17:00:00+09:00,1.5,100.0,22.95,72.0,1015.0,2.91,331.5,0.0,0.0,18.8889,16.0934,0.0,260.764,21.4076
2022-09-10 18:00:00+09:00,1.5,100.0,22.689999999999998,74.5,1015.5,2.83,341.5,0.0,0.0,18.8889,16.0934,0.0,269.62,9.12682
2022-09-10 19:00:00+09:00,1.5,99.0,22.380000000000003,75.5,1015.5,2.65,173.5,0.0,0.0,18.8889,16.0934,0.0,278.151,-3.16875
2022-09-10 20:00:00+09:00,1.5,99.0,22.165,76.5,1016.0,2.37,183.0,0.0,0.0,18.3333,16.0934,0.0,287.164,-15.1957
2022-09-10 21:00:00+09:00,1.5,99.5,22.09,76.5,1016.0,1.92,11.5,0.0,0.0,18.3333,16.0934,0.0,297.533,-26.6032
2022-09-10 22:00:00+09:00,1.5,96.5,21.925,77.5,1016.0,1.505,17.5,0.0,0.0,18.3333,16.0934,0.0,310.377,-36.8485
2022-09-10 23:00:00+09:00,1.5,98.0,21.92,77.5,1016.0,1.3,58.5,0.0,0.0,18.3333,16.0934,0.0,327.014,-45.0277
2022-09-11 00:00:00+09:00,1.5,98.0,21.825,78.0,1016.0,1.3599999999999999,48.5,0.0,0.0,17.7778,16.0934,0.0,348.046,-49.7928
2022-09-11 01:00:00+09:00,1.5,100.0,22.09,74.5,1015.0,1.83,68.0,0.0,0.0,19.4444,16.0934,0.0,11.3195,-49.8778
2022-09-11 02:00:00+09:00,1.5,100.0,21.950000000000003,75.5,1015.0,1.895,63.0,0.0,0.0,18.8889,16.0934,0.0,32.4854,-45.2563
2022-09-11 03:00:00+09:00,1.5,100.0,21.71,76.0,1015.0,1.805,71.0,0.0,0.0,17.7778,16.0934,0.0,49.2772,-37.1717
